step_type,req_ids,s_time_s,d_time_s,batch_size,total_tokens,ctx_lens,computed_tokens,mm_items,cache_hits
decode,chatcmpl-ae5702c29bc2258d-a77172a1,3165909.918120,0.000043,1,1,1576,1463,0,0
decode,chatcmpl-ae5702c29bc2258d-a77172a1,3165909.931872,0.000043,1,1,1578,1464,0,0
decode,chatcmpl-ae5702c29bc2258d-a77172a1,3165909.945615,0.000043,1,1,1580,1465,0,0
decode,chatcmpl-ae5702c29bc2258d-a77172a1,3165909.959375,0.000042,1,1,1582,1466,0,0
decode,chatcmpl-ae5702c29bc2258d-a77172a1,3165909.973140,0.000041,1,1,1584,1467,0,0
decode,chatcmpl-ae5702c29bc2258d-a77172a1,3165909.986888,0.000042,1,1,1586,1468,0,0
decode,chatcmpl-ae5702c29bc2258d-a77172a1,3165910.000658,0.000041,1,1,1588,1469,0,0
decode,chatcmpl-ae5702c29bc2258d-a77172a1,3165910.014408,0.000041,1,1,1590,1470,0,0
decode,chatcmpl-ae5702c29bc2258d-a77172a1,3165910.028159,0.000045,1,1,1592,1471,0,0
decode,chatcmpl-ae5702c29bc2258d-a77172a1,3165910.041934,0.000041,1,1,1594,1472,0,0
decode,chatcmpl-ae5702c29bc2258d-a77172a1,3165910.055682,0.000042,1,1,1596,1473,0,0
decode,chatcmpl-ae5702c29bc2258d-a77172a1,3165910.069457,0.000043,1,1,1598,1474,0,0
decode,chatcmpl-ae5702c29bc2258d-a77172a1,3165910.083222,0.000040,1,1,1600,1475,0,0
decode,chatcmpl-ae5702c29bc2258d-a77172a1,3165910.096975,0.000042,1,1,1602,1476,0,0
decode,chatcmpl-ae5702c29bc2258d-a77172a1,3165910.110714,0.000041,1,1,1604,1477,0,0
decode,chatcmpl-ae5702c29bc2258d-a77172a1,3165910.124484,0.000043,1,1,1606,1478,0,0
decode,chatcmpl-ae5702c29bc2258d-a77172a1,3165910.138278,0.000041,1,1,1608,1479,0,0
decode,chatcmpl-ae5702c29bc2258d-a77172a1,3165910.152037,0.000043,1,1,1610,1480,0,0
decode,chatcmpl-ae5702c29bc2258d-a77172a1,3165910.165789,0.000042,1,1,1612,1481,0,0
decode,chatcmpl-ae5702c29bc2258d-a77172a1,3165910.179551,0.000042,1,1,1614,1482,0,0
decode,chatcmpl-ae5702c29bc2258d-a77172a1,3165910.193326,0.000042,1,1,1616,1483,0,0
decode,chatcmpl-ae5702c29bc2258d-a77172a1,3165910.207093,0.000041,1,1,1618,1484,0,0
decode,chatcmpl-ae5702c29bc2258d-a77172a1,3165910.220890,0.000041,1,1,1620,1485,0,0
decode,chatcmpl-ae5702c29bc2258d-a77172a1,3165910.234649,0.000041,1,1,1622,1486,0,0
decode,chatcmpl-ae5702c29bc2258d-a77172a1,3165910.248679,0.000044,1,1,1624,1487,0,0
decode,,3165910.262445,0.000149,0,0,,,0,0
decode,,3165910.262771,0.000125,0,0,,,0,0
prefill,chatcmpl-9f7448a95c872288-aa2ab674,3165910.348107,0.000477,1,1333,1333,0,1,0
encoder,chatcmpl-9f7448a95c872288-aa2ab674,3165910.350197,0.375515,1,0,,, 1,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165910.875376,0.000045,1,1,1334,1333,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165910.889558,0.000042,1,1,1336,1334,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165910.903473,0.000042,1,1,1338,1335,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165910.917393,0.000045,1,1,1340,1336,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165910.931191,0.000044,1,1,1342,1337,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165910.945122,0.000042,1,1,1344,1338,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165910.958894,0.000042,1,1,1346,1339,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165910.972691,0.000042,1,1,1348,1340,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165910.986453,0.000043,1,1,1350,1341,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.000199,0.000044,1,1,1352,1342,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.013972,0.000043,1,1,1354,1343,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.027734,0.000041,1,1,1356,1344,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.041499,0.000042,1,1,1358,1345,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.055259,0.000042,1,1,1360,1346,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.069038,0.000045,1,1,1362,1347,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.082804,0.000041,1,1,1364,1348,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.096682,0.000043,1,1,1366,1349,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.110455,0.000042,1,1,1368,1350,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.124210,0.000042,1,1,1370,1351,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.137974,0.000042,1,1,1372,1352,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.151752,0.000042,1,1,1374,1353,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.165514,0.000042,1,1,1376,1354,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.179264,0.000042,1,1,1378,1355,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.193038,0.000042,1,1,1380,1356,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.206803,0.000041,1,1,1382,1357,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.220589,0.000043,1,1,1384,1358,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.234343,0.000043,1,1,1386,1359,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.248186,0.000041,1,1,1388,1360,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.261952,0.000042,1,1,1390,1361,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.275696,0.000044,1,1,1392,1362,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.289466,0.000043,1,1,1394,1363,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.303251,0.000042,1,1,1396,1364,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.317016,0.000043,1,1,1398,1365,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.330781,0.000043,1,1,1400,1366,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.344569,0.000041,1,1,1402,1367,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.358331,0.000042,1,1,1404,1368,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.372100,0.000042,1,1,1406,1369,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.385942,0.000041,1,1,1408,1370,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.399807,0.000043,1,1,1410,1371,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.413577,0.000043,1,1,1412,1372,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.427691,0.000042,1,1,1414,1373,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.441460,0.000042,1,1,1416,1374,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.455212,0.000043,1,1,1418,1375,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.468988,0.000042,1,1,1420,1376,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.482758,0.000044,1,1,1422,1377,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.496544,0.000042,1,1,1424,1378,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.510296,0.000040,1,1,1426,1379,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.524042,0.000042,1,1,1428,1380,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.537792,0.000042,1,1,1430,1381,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.551660,0.000043,1,1,1432,1382,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.565416,0.000043,1,1,1434,1383,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.579178,0.000042,1,1,1436,1384,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.592963,0.000042,1,1,1438,1385,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.606726,0.000044,1,1,1440,1386,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.620505,0.000041,1,1,1442,1387,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.634249,0.000043,1,1,1444,1388,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.647995,0.000051,1,1,1446,1389,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.661768,0.000044,1,1,1448,1390,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.675517,0.000042,1,1,1450,1391,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.689276,0.000043,1,1,1452,1392,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.703134,0.000043,1,1,1454,1393,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.716980,0.000041,1,1,1456,1394,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.730738,0.000043,1,1,1458,1395,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.744525,0.000040,1,1,1460,1396,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.758289,0.000042,1,1,1462,1397,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.772054,0.000042,1,1,1464,1398,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.785831,0.000044,1,1,1466,1399,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.799590,0.000043,1,1,1468,1400,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.813351,0.000044,1,1,1470,1401,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.827148,0.000044,1,1,1472,1402,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.840928,0.000043,1,1,1474,1403,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.854799,0.000043,1,1,1476,1404,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.868589,0.000042,1,1,1478,1405,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.882351,0.000041,1,1,1480,1406,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.896112,0.000041,1,1,1482,1407,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.909875,0.000054,1,1,1484,1408,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.923642,0.000043,1,1,1486,1409,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.937401,0.000041,1,1,1488,1410,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.951159,0.000044,1,1,1490,1411,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.964937,0.000042,1,1,1492,1412,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.978686,0.000041,1,1,1494,1413,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165911.992464,0.000043,1,1,1496,1414,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165912.006342,0.000043,1,1,1498,1415,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165912.020087,0.000042,1,1,1500,1416,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165912.033850,0.000044,1,1,1502,1417,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165912.047650,0.000042,1,1,1504,1418,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165912.061420,0.000042,1,1,1506,1419,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165912.075173,0.000041,1,1,1508,1420,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165912.088951,0.000042,1,1,1510,1421,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165912.102728,0.000042,1,1,1512,1422,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165912.116513,0.000042,1,1,1514,1423,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165912.130264,0.000044,1,1,1516,1424,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165912.144035,0.000043,1,1,1518,1425,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165912.157872,0.000042,1,1,1520,1426,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165912.171648,0.000044,1,1,1522,1427,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165912.185431,0.000043,1,1,1524,1428,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165912.199182,0.000042,1,1,1526,1429,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165912.212966,0.000043,1,1,1528,1430,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165912.226741,0.000043,1,1,1530,1431,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165912.240533,0.000041,1,1,1532,1432,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165912.254298,0.000043,1,1,1534,1433,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165912.268056,0.000041,1,1,1536,1434,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165912.281807,0.000043,1,1,1538,1435,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165912.295569,0.000043,1,1,1540,1436,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165912.309450,0.000043,1,1,1542,1437,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165912.323207,0.000043,1,1,1544,1438,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165912.336972,0.000042,1,1,1546,1439,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165912.350734,0.000041,1,1,1548,1440,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165912.364530,0.000042,1,1,1550,1441,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165912.378280,0.000043,1,1,1552,1442,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165912.392044,0.000044,1,1,1554,1443,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165912.405827,0.000042,1,1,1556,1444,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165912.419595,0.000042,1,1,1558,1445,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165912.433374,0.000044,1,1,1560,1446,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165912.447149,0.000043,1,1,1562,1447,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165912.461001,0.000043,1,1,1564,1448,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165912.474757,0.000043,1,1,1566,1449,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165912.488508,0.000042,1,1,1568,1450,0,0
decode,chatcmpl-9f7448a95c872288-aa2ab674,3165912.502268,0.000042,1,1,1570,1451,0,0
decode,,3165912.516037,0.000088,0,0,,,0,0
decode,,3165912.516411,0.000059,0,0,,,0,0
prefill,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165912.595661,0.000502,1,1364,1364,0,1,0
encoder,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165912.597803,0.375363,1,0,,, 1,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.126981,0.000045,1,1,1365,1364,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.141168,0.000044,1,1,1367,1365,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.154974,0.000043,1,1,1369,1366,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.168768,0.000043,1,1,1371,1367,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.182544,0.000042,1,1,1373,1368,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.196334,0.000044,1,1,1375,1369,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.210212,0.000043,1,1,1377,1370,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.223977,0.000046,1,1,1379,1371,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.237761,0.000042,1,1,1381,1372,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.251502,0.000041,1,1,1383,1373,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.265300,0.000043,1,1,1385,1374,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.279046,0.000043,1,1,1387,1375,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.292838,0.000043,1,1,1389,1376,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.306627,0.000042,1,1,1391,1377,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.320396,0.000043,1,1,1393,1378,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.334155,0.000043,1,1,1395,1379,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.347919,0.000042,1,1,1397,1380,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.361677,0.000040,1,1,1399,1381,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.375443,0.000042,1,1,1401,1382,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.389207,0.000044,1,1,1403,1383,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.402974,0.000042,1,1,1405,1384,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.416740,0.000043,1,1,1407,1385,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.430493,0.000042,1,1,1409,1386,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.444256,0.000041,1,1,1411,1387,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.458007,0.000042,1,1,1413,1388,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.471778,0.000041,1,1,1415,1389,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.485547,0.000042,1,1,1417,1390,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.499300,0.000043,1,1,1419,1391,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.513056,0.000041,1,1,1421,1392,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.526810,0.000043,1,1,1423,1393,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.540594,0.000045,1,1,1425,1394,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.554360,0.000042,1,1,1427,1395,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.568108,0.000044,1,1,1429,1396,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.581866,0.000040,1,1,1431,1397,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.595632,0.000043,1,1,1433,1398,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.609398,0.000043,1,1,1435,1399,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.623147,0.000043,1,1,1437,1400,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.636913,0.000042,1,1,1439,1401,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.650658,0.000041,1,1,1441,1402,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.664431,0.000040,1,1,1443,1403,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.678193,0.000042,1,1,1445,1404,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.692073,0.000042,1,1,1447,1405,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.705900,0.000043,1,1,1449,1406,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.719660,0.000041,1,1,1451,1407,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.733432,0.000053,1,1,1453,1408,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.747214,0.000041,1,1,1455,1409,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.760998,0.000041,1,1,1457,1410,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.774764,0.000043,1,1,1459,1411,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.788549,0.000041,1,1,1461,1412,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.802314,0.000042,1,1,1463,1413,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.816070,0.000042,1,1,1465,1414,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.829825,0.000042,1,1,1467,1415,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.843680,0.000044,1,1,1469,1416,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.857456,0.000041,1,1,1471,1417,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.871206,0.000043,1,1,1473,1418,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.884986,0.000041,1,1,1475,1419,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.898748,0.000041,1,1,1477,1420,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.912547,0.000042,1,1,1479,1421,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.926322,0.000042,1,1,1481,1422,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.940064,0.000042,1,1,1483,1423,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.953834,0.000043,1,1,1485,1424,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.967596,0.000042,1,1,1487,1425,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.981364,0.000042,1,1,1489,1426,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165913.995200,0.000042,1,1,1491,1427,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165914.008973,0.000043,1,1,1493,1428,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165914.022736,0.000043,1,1,1495,1429,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165914.036506,0.000043,1,1,1497,1430,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165914.050263,0.000042,1,1,1499,1431,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165914.064014,0.000042,1,1,1501,1432,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165914.077771,0.000043,1,1,1503,1433,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165914.091528,0.000043,1,1,1505,1434,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165914.105318,0.000041,1,1,1507,1435,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165914.119080,0.000044,1,1,1509,1436,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165914.132847,0.000042,1,1,1511,1437,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165914.146699,0.000039,1,1,1513,1438,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165914.160486,0.000044,1,1,1515,1439,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165914.174256,0.000043,1,1,1517,1440,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165914.188022,0.000041,1,1,1519,1441,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165914.201781,0.000040,1,1,1521,1442,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165914.215536,0.000042,1,1,1523,1443,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165914.229298,0.000045,1,1,1525,1444,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165914.243063,0.000044,1,1,1527,1445,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165914.256840,0.000042,1,1,1529,1446,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165914.270616,0.000042,1,1,1531,1447,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165914.284411,0.000043,1,1,1533,1448,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165914.298273,0.000042,1,1,1535,1449,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165914.312038,0.000042,1,1,1537,1450,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165914.325794,0.000043,1,1,1539,1451,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165914.339553,0.000042,1,1,1541,1452,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165914.353348,0.000043,1,1,1543,1453,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165914.367207,0.000043,1,1,1545,1454,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165914.380971,0.000040,1,1,1547,1455,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165914.394726,0.000043,1,1,1549,1456,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165914.408498,0.000043,1,1,1551,1457,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165914.422247,0.000044,1,1,1553,1458,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165914.436018,0.000042,1,1,1555,1459,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165914.449881,0.000042,1,1,1557,1460,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165914.463642,0.000044,1,1,1559,1461,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165914.477415,0.000041,1,1,1561,1462,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165914.491170,0.000043,1,1,1563,1463,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165914.504963,0.000042,1,1,1565,1464,0,0
decode,chatcmpl-9d769c5c64ff0ab4-b0258fa4,3165914.518736,0.000042,1,1,1567,1465,0,0
decode,,3165914.532518,0.000087,0,0,,,0,0
decode,,3165914.532846,0.000118,0,0,,,0,0
prefill,chatcmpl-bcf67b1fb60fc5fa-bf3adbf5,3165921.125689,0.000551,1,1351,1351,0,1,0
