step_type,req_ids,s_time_s,d_time_s,batch_size,total_tokens,ctx_lens,computed_tokens,mm_items,cache_hits
prefill,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168224.925289,0.000783,1,1369,1369,0,1,0
encoder,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168224.928039,0.375691,1,0,,, 1,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168225.457994,0.000076,1,1,1370,1369,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168225.472454,0.000049,1,1,1372,1370,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168225.486333,0.000044,1,1,1374,1371,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168225.500199,0.000045,1,1,1376,1372,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168225.514031,0.000044,1,1,1378,1373,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168225.527866,0.000043,1,1,1380,1374,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168225.541787,0.000042,1,1,1382,1375,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168225.555656,0.000043,1,1,1384,1376,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168225.569456,0.000044,1,1,1386,1377,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168225.583285,0.000044,1,1,1388,1378,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168225.597118,0.000045,1,1,1390,1379,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168225.610935,0.000044,1,1,1392,1380,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168225.624759,0.000045,1,1,1394,1381,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168225.638584,0.000044,1,1,1396,1382,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168225.652428,0.000044,1,1,1398,1383,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168225.666233,0.000043,1,1,1400,1384,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168225.680050,0.000044,1,1,1402,1385,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168225.693951,0.000044,1,1,1404,1386,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168225.707760,0.000045,1,1,1406,1387,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168225.721562,0.000043,1,1,1408,1388,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168225.735389,0.000042,1,1,1410,1389,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168225.749227,0.000045,1,1,1412,1390,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168225.763039,0.000044,1,1,1414,1391,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168225.776862,0.000045,1,1,1416,1392,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168225.790666,0.000041,1,1,1418,1393,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168225.804486,0.000043,1,1,1420,1394,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168225.818277,0.000042,1,1,1422,1395,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168225.832077,0.000042,1,1,1424,1396,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168225.845975,0.000043,1,1,1426,1397,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168225.859805,0.000043,1,1,1428,1398,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168225.873621,0.000045,1,1,1430,1399,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168225.887418,0.000044,1,1,1432,1400,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168225.901255,0.000043,1,1,1434,1401,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168225.915069,0.000042,1,1,1436,1402,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168225.928875,0.000042,1,1,1438,1403,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168225.942690,0.000042,1,1,1440,1404,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168225.956516,0.000043,1,1,1442,1405,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168225.970309,0.000042,1,1,1444,1406,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168225.984089,0.000044,1,1,1446,1407,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168225.998013,0.000062,1,1,1448,1408,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.011821,0.000044,1,1,1450,1409,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.025616,0.000043,1,1,1452,1410,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.039456,0.000044,1,1,1454,1411,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.053262,0.000041,1,1,1456,1412,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.067051,0.000042,1,1,1458,1413,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.080875,0.000042,1,1,1460,1414,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.094679,0.000044,1,1,1462,1415,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.108577,0.000042,1,1,1464,1416,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.122384,0.000041,1,1,1466,1417,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.136179,0.000042,1,1,1468,1418,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.149976,0.000042,1,1,1470,1419,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.163793,0.000041,1,1,1472,1420,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.177587,0.000042,1,1,1474,1421,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.191377,0.000043,1,1,1476,1422,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.205215,0.000043,1,1,1478,1423,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.219009,0.000045,1,1,1480,1424,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.232831,0.000044,1,1,1482,1425,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.246630,0.000043,1,1,1484,1426,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.260441,0.000043,1,1,1486,1427,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.274236,0.000042,1,1,1488,1428,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.288037,0.000044,1,1,1490,1429,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.301870,0.000044,1,1,1492,1430,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.315683,0.000042,1,1,1494,1431,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.329487,0.000043,1,1,1496,1432,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.343287,0.000042,1,1,1498,1433,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.357093,0.000042,1,1,1500,1434,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.370893,0.000045,1,1,1502,1435,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.384707,0.000044,1,1,1504,1436,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.398497,0.000042,1,1,1506,1437,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.412303,0.000042,1,1,1508,1438,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.426083,0.000043,1,1,1510,1439,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.439887,0.000043,1,1,1512,1440,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.453697,0.000042,1,1,1514,1441,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.467506,0.000042,1,1,1516,1442,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.481319,0.000043,1,1,1518,1443,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.495103,0.000044,1,1,1520,1444,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.508927,0.000041,1,1,1522,1445,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.522725,0.000042,1,1,1524,1446,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.536541,0.000042,1,1,1526,1447,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.550333,0.000042,1,1,1528,1448,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.564136,0.000045,1,1,1530,1449,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.577942,0.000046,1,1,1532,1450,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.591900,0.000041,1,1,1534,1451,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.605729,0.000044,1,1,1536,1452,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.619531,0.000042,1,1,1538,1453,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.633347,0.000042,1,1,1540,1454,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.647135,0.000043,1,1,1542,1455,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.660943,0.000041,1,1,1544,1456,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.674731,0.000041,1,1,1546,1457,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.688547,0.000040,1,1,1548,1458,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.702357,0.000042,1,1,1550,1459,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.716159,0.000042,1,1,1552,1460,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.729943,0.000043,1,1,1554,1461,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.743744,0.000042,1,1,1556,1462,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.757579,0.000043,1,1,1558,1463,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.771399,0.000042,1,1,1560,1464,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.785206,0.000041,1,1,1562,1465,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.798986,0.000043,1,1,1564,1466,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.812787,0.000043,1,1,1566,1467,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.826593,0.000042,1,1,1568,1468,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.840402,0.000042,1,1,1570,1469,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.854194,0.000042,1,1,1572,1470,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.867985,0.000048,1,1,1574,1471,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.881928,0.000044,1,1,1576,1472,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.895762,0.000043,1,1,1578,1473,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.909600,0.000042,1,1,1580,1474,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.923376,0.000042,1,1,1582,1475,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.937191,0.000041,1,1,1584,1476,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.950996,0.000042,1,1,1586,1477,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.964836,0.000042,1,1,1588,1478,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.978645,0.000041,1,1,1590,1479,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168226.992462,0.000043,1,1,1592,1480,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168227.006266,0.000042,1,1,1594,1481,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168227.020050,0.000040,1,1,1596,1482,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168227.033852,0.000042,1,1,1598,1483,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168227.047666,0.000041,1,1,1600,1484,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168227.061495,0.000041,1,1,1602,1485,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168227.075299,0.000041,1,1,1604,1486,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168227.089116,0.000041,1,1,1606,1487,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168227.102927,0.000043,1,1,1608,1488,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168227.116767,0.000042,1,1,1610,1489,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168227.130577,0.000043,1,1,1612,1490,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168227.144384,0.000042,1,1,1614,1491,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168227.158182,0.000043,1,1,1616,1492,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168227.171992,0.000048,1,1,1618,1493,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168227.185802,0.000042,1,1,1620,1494,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168227.199592,0.000041,1,1,1622,1495,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168227.213403,0.000042,1,1,1624,1496,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168227.227219,0.000043,1,1,1626,1497,0,0
decode,chatcmpl-86c0abb0144dbdaa-bbfb9c1c,3168227.241023,0.000042,1,1,1628,1498,0,0
decode,,3168227.254821,0.000093,0,0,,,0,0
decode,,3168227.255227,0.000060,0,0,,,0,0
prefill,chatcmpl-a6d08fbd086ad068-9a4f8984,3168227.342048,0.000650,1,1369,1369,0,1,0
encoder,chatcmpl-a6d08fbd086ad068-9a4f8984,3168227.344380,0.375777,1,0,,, 1,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168227.874134,0.000045,1,1,1370,1369,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168227.888379,0.000043,1,1,1372,1370,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168227.902248,0.000042,1,1,1374,1371,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168227.916085,0.000043,1,1,1376,1372,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168227.929918,0.000044,1,1,1378,1373,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168227.943734,0.000041,1,1,1380,1374,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168227.957557,0.000044,1,1,1382,1375,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168227.971363,0.000041,1,1,1384,1376,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168227.985177,0.000044,1,1,1386,1377,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168227.999098,0.000042,1,1,1388,1378,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.012912,0.000042,1,1,1390,1379,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.026755,0.000043,1,1,1392,1380,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.040561,0.000045,1,1,1394,1381,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.054365,0.000043,1,1,1396,1382,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.068170,0.000101,1,1,1398,1383,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.081986,0.000043,1,1,1400,1384,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.095789,0.000044,1,1,1402,1385,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.109608,0.000042,1,1,1404,1386,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.123409,0.000041,1,1,1406,1387,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.137220,0.000044,1,1,1408,1388,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.151147,0.000041,1,1,1410,1389,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.164969,0.000042,1,1,1412,1390,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.178772,0.000042,1,1,1414,1391,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.192587,0.000043,1,1,1416,1392,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.206407,0.000043,1,1,1418,1393,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.220210,0.000042,1,1,1420,1394,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.234005,0.000043,1,1,1422,1395,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.247829,0.000042,1,1,1424,1396,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.261642,0.000041,1,1,1426,1397,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.275460,0.000041,1,1,1428,1398,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.289268,0.000043,1,1,1430,1399,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.303170,0.000043,1,1,1432,1400,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.316971,0.000042,1,1,1434,1401,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.330783,0.000043,1,1,1436,1402,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.344592,0.000042,1,1,1438,1403,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.358387,0.000043,1,1,1440,1404,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.372191,0.000041,1,1,1442,1405,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.385994,0.000041,1,1,1444,1406,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.399785,0.000042,1,1,1446,1407,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.413607,0.000058,1,1,1448,1408,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.427421,0.000043,1,1,1450,1409,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.441241,0.000043,1,1,1452,1410,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.455210,0.000042,1,1,1454,1411,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.468984,0.000041,1,1,1456,1412,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.482784,0.000043,1,1,1458,1413,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.496609,0.000041,1,1,1460,1414,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.510402,0.000041,1,1,1462,1415,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.524207,0.000042,1,1,1464,1416,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.537987,0.000045,1,1,1466,1417,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.551785,0.000043,1,1,1468,1418,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.565616,0.000042,1,1,1470,1419,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.579413,0.000043,1,1,1472,1420,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.593218,0.000043,1,1,1474,1421,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.607123,0.000041,1,1,1476,1422,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.620921,0.000042,1,1,1478,1423,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.634716,0.000043,1,1,1480,1424,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.648598,0.000042,1,1,1482,1425,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.662344,0.000042,1,1,1484,1426,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.676149,0.000044,1,1,1486,1427,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.689976,0.000043,1,1,1488,1428,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.703795,0.000041,1,1,1490,1429,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.717681,0.000041,1,1,1492,1430,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.731424,0.000043,1,1,1494,1431,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.745261,0.000040,1,1,1496,1432,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.759174,0.000042,1,1,1498,1433,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.773005,0.000043,1,1,1500,1434,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.786786,0.000041,1,1,1502,1435,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.800600,0.000042,1,1,1504,1436,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.814406,0.000043,1,1,1506,1437,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.828216,0.000040,1,1,1508,1438,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.842005,0.000043,1,1,1510,1439,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.855798,0.000042,1,1,1512,1440,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.869609,0.000043,1,1,1514,1441,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.883405,0.000045,1,1,1516,1442,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.897239,0.000042,1,1,1518,1443,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.911118,0.000041,1,1,1520,1444,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.924924,0.000042,1,1,1522,1445,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.938712,0.000044,1,1,1524,1446,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.952535,0.000042,1,1,1526,1447,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.966349,0.000042,1,1,1528,1448,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.980148,0.000043,1,1,1530,1449,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168228.993948,0.000043,1,1,1532,1450,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168229.007760,0.000042,1,1,1534,1451,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168229.021585,0.000044,1,1,1536,1452,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168229.035376,0.000043,1,1,1538,1453,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168229.049206,0.000043,1,1,1540,1454,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168229.063119,0.000042,1,1,1542,1455,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168229.076949,0.000043,1,1,1544,1456,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168229.090763,0.000042,1,1,1546,1457,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168229.104582,0.000043,1,1,1548,1458,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168229.118380,0.000042,1,1,1550,1459,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168229.132182,0.000043,1,1,1552,1460,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168229.145988,0.000044,1,1,1554,1461,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168229.159792,0.000043,1,1,1556,1462,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168229.173609,0.000043,1,1,1558,1463,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168229.187420,0.000042,1,1,1560,1464,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168229.201243,0.000041,1,1,1562,1465,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168229.215150,0.000042,1,1,1564,1466,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168229.228961,0.000041,1,1,1566,1467,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168229.242747,0.000043,1,1,1568,1468,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168229.256566,0.000044,1,1,1570,1469,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168229.270384,0.000043,1,1,1572,1470,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168229.284201,0.000043,1,1,1574,1471,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168229.298010,0.000042,1,1,1576,1472,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168229.311842,0.000042,1,1,1578,1473,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168229.325651,0.000043,1,1,1580,1474,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168229.339448,0.000041,1,1,1582,1475,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168229.353247,0.000042,1,1,1584,1476,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168229.367170,0.000041,1,1,1586,1477,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168229.380996,0.000042,1,1,1588,1478,0,0
decode,chatcmpl-a6d08fbd086ad068-9a4f8984,3168229.394798,0.000043,1,1,1590,1479,0,0
